"";"Role";"BlueTeamChampion";"RedTeamChampion";"games_played";"blue_side_kills";"blue_side_deaths";"blue_side_assists";"blue_side_cs_at_15_min";"blue_side_cs_at_end";"blue_side_gold_at_15_min";"blue_side_gold_at_end";"red_side_kills";"red_side_deaths";"red_side_assists";"red_side_cs_at_15_min";"red_side_cs_at_end";"red_side_gold_at_15_min";"red_side_gold_at_end";"blue_side_kills_advantage";"blue_side_deaths_advantage";"blue_side_assists_advantage";"blue_side_cs_at_15_min_advantage";"blue_side_cs_at_end_advantage";"blue_side_gold_at_15_min_advantage";"blue_side_gold_at_end_advantage"
"1836";"top";"Aurora";"Mordekaiser";1;6;1;7;90;270;4313;14273;1;5;7;98;213;4189;12075;5;-4;0;-8;57;124;2198
"1837";"top";"Aurora";"Rumble";16;2,125;1,25;3,1875;117,875;248,0625;4499,6875;11144;2,375;1,875;3,4375;115,125;244,125;4610,3125;11358,9375;-0,25;-0,625;-0,25;2,75;3,9375;-110,625;-214,9375
"1838";"top";"Aurora";"Sion";1;1;2;0;92;210;3508;8645;0;0;4;83;218;3356;9715;1;2;-4;9;-8;152;-1070
"1839";"top";"Azir";"Gwen";1;9;3;6;103;335;4503;18598;5;3;5;102;274;4956;14766;4;0;1;1;61;-453;3832
"1840";"top";"Camille";"Aatrox";2;2,5;1,5;4;97;255,5;4633,5;12086;2,5;3;5;124,5;251;5531,5;11695;0;-1,5;-1;-27,5;4,5;-898;391
"1841";"top";"Camille";"Ambessa";27;3,2962962962963;2,85185185185185;3,77777777777778;96,0740740740741;228,925925925926;4223,18518518519;11630,1111111111;2,59259259259259;2,59259259259259;4,18518518518519;103,222222222222;238,777777777778;4388,92592592593;11405,4814814815;0,703703703703704;0,259259259259259;-0,407407407407407;-7,14814814814815;-9,85185185185185;-165,740740740741;224,62962962963
"1842";"top";"Camille";"Aurora";1;3;2;7;76;184;3674;12001;3;6;5;90;165;3795;9250;0;-4;2;-14;19;-121;2751
"1843";"top";"Camille";"Garen";1;1;4;1;83;149;3867;7688;5;2;4;109;202;5004;9894;-4;2;-3;-26;-53;-1137;-2206
"1844";"top";"Camille";"Gnar";6;2,5;2,5;1,83333333333333;95,8333333333333;244,166666666667;3954,66666666667;11841,3333333333;3,33333333333333;2;3,5;117,166666666667;249,166666666667;4756;12101,8333333333;-0,833333333333333;0,5;-1,66666666666667;-21,3333333333333;-5;-801,333333333333;-260,5
"1845";"top";"Camille";"Gragas";1;4;4;3;112;258;4146;11961;5;3;8;98;216;4136;12089;-1;1;-5;14;42;10;-128
"1846";"top";"Camille";"Jax";1;1;0;4;106;184;4293;8288;0;3;0;111;188;4194;7686;1;-3;4;-5;-4;99;602
"1847";"top";"Camille";"Jayce";6;3,33333333333333;2,33333333333333;1,16666666666667;87,1666666666667;209,5;4107,5;10442;1,83333333333333;1,83333333333333;3,83333333333333;89,6666666666667;204;4110,5;9815,66666666667;1,5;0,5;-2,66666666666667;-2,5;5,5;-3;626,333333333334
"1848";"top";"Camille";"KSante";10;2,2;2,3;2,9;94,5;203,2;4335,4;10117,2;1,5;2,2;3,5;108,2;197,5;4628,7;9229;0,7;0,0999999999999996;-0,6;-13,7;5,69999999999999;-293,3;888,200000000001
"1849";"top";"Camille";"Karma";1;2;4;2;113;162;5018;7956;3;1;9;107;150;5243;8487;-1;3;-7;6;12;-225;-531
"1850";"top";"Camille";"Kennen";1;6;1;0;109;192;5002;9904;0;7;1;87;142;3659;6540;6;-6;-1;22;50;1343;3364
"1851";"top";"Camille";"Kled";1;4;1;2;0;183;500;8823;0;1;2;0;170;500;7102;4;0;0;0;13;0;1721
"1852";"top";"Camille";"Mordekaiser";1;11;7;8;83;315;4079;18637;7;5;4;114;292;4754;14871;4;2;4;-31;23;-675;3766
"1853";"top";"Camille";"Nautilus";1;1;1;1;104;173;4827;8270;0;0;2;118;155;4842;6311;1;1;-1;-14;18;-15;1959
"1854";"top";"Camille";"Olaf";2;3,5;2,5;4;101,5;291;4285,5;13700;2;3,5;5,5;108,5;249,5;4731;12041;1,5;-1;-1,5;-7;41,5;-445,5;1659
"1855";"top";"Camille";"Ornn";2;1;2,5;2,5;104;244,5;4481;10035;1,5;1,5;3,5;101,5;191;4459,5;9128,5;-0,5;1;-1;2,5;53,5;21,5;906,5
"1856";"top";"Camille";"Poppy";1;2;2;4;95;170;3668;7594;1;2;2;103;183;3931;7513;1;0;2;-8;-13;-263;81
"1857";"top";"Camille";"Renekton";1;1;2;4;92;314;3899;14183;1;3;2;109;302;4273;13369;0;-1;2;-17;12;-374;814
"1858";"top";"Camille";"Rumble";3;3,33333333333333;2;3;103,666666666667;250,333333333333;4552;12457,3333333333;2,66666666666667;4,66666666666667;5,66666666666667;116,666666666667;218;4945;10837,3333333333;0,666666666666667;-2,66666666666667;-2,66666666666667;-13;32,3333333333333;-393;1620
"1859";"top";"Camille";"Sett";1;1;2;3;113;261;4413;12914;3;1;4;108;218;4809;10376;-2;1;-1;5;43;-396;2538
"1860";"top";"Camille";"Shen";1;1;3;3;102;207;4042;9381;0;1;1;106;229;4113;9186;1;2;2;-4;-22;-71;195
"1861";"top";"Camille";"Sion";3;3;2,66666666666667;4;94,3333333333333;239,666666666667;4184;13126,3333333333;1,66666666666667;2,66666666666667;3,66666666666667;93,6666666666667;211;3952,33333333333;9746,66666666667;1,33333333333333;0;0,333333333333333;0,666666666666657;28,6666666666667;231,666666666667;3379,66666666667
"1862";"top";"Camille";"Urgot";2;3,5;5;5;111;255;5009;13037,5;3;5,5;3;103;222,5;4830;12327,5;0,5;-0,5;2;8;32,5;179;710
"1863";"top";"Camille";"Volibear";1;2;6;3;77;217;3510;10239;8;3;4;80;281;3571;16265;-6;3;-1;-3;-64;-61;-6026
"1864";"top";"Camille";"Yorick";1;5;0;3;125;206;6098;10546;1;5;1;86;175;4109;7902;4;-5;2;39;31;1989;2644
"1865";"top";"Cassiopeia";"Ambessa";3;3,66666666666667;3,33333333333333;7,33333333333333;109,666666666667;259,666666666667;4691,66666666667;12994,3333333333;5,33333333333333;3,66666666666667;3;98,6666666666667;246,333333333333;4500,66666666667;13506,6666666667;-1,66666666666667;-0,333333333333333;4,33333333333333;11;13,3333333333333;191;-512,333333333332
"1866";"top";"Cassiopeia";"Ornn";1;8;0;4;116;179;5006;10235;0;4;2;89;169;4006;7110;8;-4;2;27;10;1000;3125
"1867";"top";"Chogath";"Gragas";1;2;2;3;84;187;4080;10615;3;3;6;86;157;3633;8918;-1;-1;-3;-2;30;447;1697
"1868";"top";"Chogath";"Jax";2;3;2;5;95;209,5;3804;10325,5;3;1;3;91,5;213;3814,5;10520;0;1;2;3,5;-3,5;-10,5;-194,5
"1869";"top";"Chogath";"Jayce";1;2;3;5;88;230;3676;11293;1;5;7;88;258;3723;11280;1;-2;-2;0;-28;-47;13
"1870";"top";"Chogath";"KSante";3;1;1,66666666666667;3,66666666666667;108,333333333333;237;4242,33333333333;9966;1;1,33333333333333;1,66666666666667;115,333333333333;235,333333333333;4513;10104,3333333333;0;0,333333333333333;2;-7;1,66666666666666;-270,666666666667;-138,333333333334
"1871";"top";"Chogath";"Mordekaiser";1;3;4;6;108;214;4853;10473;4;5;3;133;242;6582;12517;-1;-1;3;-25;-28;-1729;-2044
"1872";"top";"Chogath";"Ornn";1;2;6;8;105;221;4298;12130;2;1;7;93;257;3884;11608;0;5;1;12;-36;414;522
"1873";"top";"Chogath";"Pantheon";2;3;2;2;85;152,5;4338;7687,5;5;3;2;100,5;191,5;4662,5;10381,5;-2;-1;0;-15,5;-39;-324,5;-2694
"1874";"top";"Chogath";"Renekton";2;2;2;2;110,5;222;4393,5;10614;4;2;4,5;110;216,5;4752;11297,5;-2;0;-2,5;0,5;5,5;-358,5;-683,5
"1875";"top";"Chogath";"Sion";6;1,66666666666667;2,16666666666667;1,33333333333333;111,833333333333;205,833333333333;4463,5;9168,16666666667;0,833333333333333;2;4;105,833333333333;203,666666666667;4293;8939,66666666667;0,833333333333333;0,166666666666667;-2,66666666666667;6;2,16666666666669;170,5;228,5
"1876";"top";"Corki";"Gnar";1;2;3;2;120;254;4704;10620;4;1;1;115;257;5297;11883;-2;2;1;5;-3;-593;-1263
"1877";"top";"Darius";"Aatrox";1;5;1;3;126;250;5355;11729;0;3;7;104;217;4270;9593;5;-2;-4;22;33;1085;2136
"1878";"top";"Darius";"Ambessa";2;5,5;4,5;3,5;87;200,5;4263;10820,5;3,5;2,5;5;80,5;200,5;4250;9801,5;2;2;-1,5;6,5;0;13;1019
"1879";"top";"Darius";"Jax";1;3;3;5;50;155;3097;8202;1;6;2;53;131;2862;7178;2;-3;3;-3;24;235;1024
"1880";"top";"Darius";"KSante";1;1;2;6;117;345;4334;14958;3;2;3;125;353;4808;17102;-2;0;3;-8;-8;-474;-2144
"1881";"top";"Darius";"Renekton";3;3;4;2,66666666666667;93,6666666666667;256;4019,33333333333;12342,6666666667;3;2,33333333333333;5,66666666666667;81;277,666666666667;4046,33333333333;13627;0;1,66666666666667;-3;12,6666666666667;-21,6666666666667;-27;-1284,33333333333
"1882";"top";"Darius";"Rumble";1;2;4;3;110;192;4205;8823;3;4;1;120;191;4640;8670;-1;0;2;-10;1;-435;153
"1883";"top";"Darius";"Sion";1;4;2;3;104;257;4616;13705;2;3;5;98;281;3761;12257;2;-1;-2;6;-24;855;1448
"1884";"top";"Diana";"Gwen";1;0;2;0;106;206;4241;7568;2;1;2;136;239;5523;10380;-2;1;-2;-30;-33;-1282;-2812
"1885";"top";"DrMundo";"Aurora";2;1;2;1,5;103,5;259,5;4406,5;12472,5;4;3;3;134,5;265,5;5251;13318,5;-3;-1;-1,5;-31;-6;-844,5;-846
"1886";"top";"DrMundo";"Jayce";1;5;1;2;119;280;5627;14427;2;4;1;95;227;4775;10463;3;-3;1;24;53;852;3964
"1887";"top";"DrMundo";"Renekton";2;2;3;2;91;206;3910,5;9608;3,5;2,5;5;90,5;200;3863;10786,5;-1,5;0,5;-3;0,5;6;47,5;-1178,5
"1888";"top";"DrMundo";"Ryze";1;2;1;0;108;195;4568;9209;1;1;1;132;255;5248;10710;1;0;-1;-24;-60;-680;-1501
"1889";"top";"DrMundo";"Sett";1;1;4;2;108;230;4720;9952;1;2;4;132;263;5297;12653;0;2;-2;-24;-33;-577;-2701
"1890";"top";"DrMundo";"Sion";1;0;3;2;68;352;2984;16015;2;1;3;75;285;3054;13440;-2;2;-1;-7;67;-70;2575
"1891";"top";"Draven";"Aatrox";1;1;2;2;126;201;4618;8728;5;1;3;124;187;5197;9825;-4;1;-1;2;14;-579;-1097
"1892";"top";"Draven";"Yasuo";1;3;0;1;130;338;5928;15224;1;2;5;132;326;5169;15285;2;-2;-4;-2;12;759;-61
"1893";"top";"Fiora";"Aatrox";2;1;1;1,5;121;274,5;5101;11557,5;0;1;2;127,5;261;5011;9733,5;1;0;-0,5;-6,5;13,5;90;1824
"1894";"top";"Fiora";"Ambessa";2;5,5;2;1;95,5;230;4795;12416;4,5;3;4,5;96,5;216,5;4112;11180;1;-1;-3,5;-1;13,5;683;1236
"1895";"top";"Fiora";"Gnar";1;5;1;2;23;207;1238;12058;2;2;1;23;171;1226;8010;3;-1;1;0;36;12;4048
"1896";"top";"Fiora";"Gragas";1;6;0;2;127;277;5107;14318;0;1;1;102;234;3997;9331;6;-1;1;25;43;1110;4987
"1897";"top";"Fiora";"Gwen";5;2,4;2,2;2,4;105,6;238,6;4987,4;10804,4;1,4;2,4;2;106;239,4;4570,4;10150,2;1;-0,2;0,4;-0,400000000000006;-0,800000000000011;417;654,199999999999
"1898";"top";"Fiora";"Jax";1;4;5;2;107;396;4332;19721;0;5;6;83;341;3606;16177;4;0;-4;24;55;726;3544
"1899";"top";"Fiora";"Jayce";1;1;1;0;96;192;4089;8858;4;0;3;118;210;5112;9730;-3;1;-3;-22;-18;-1023;-872
"1900";"top";"Fiora";"KSante";4;2;2,75;1,5;115,75;195;5291,5;9526,25;2,75;2,75;4,25;95,5;164,5;4256,75;8756,5;-0,75;0;-2,75;20,25;30,5;1034,75;769,75
"1901";"top";"Fiora";"Ornn";1;1;1;1;112;212;5861;10236;0;2;4;80;161;3757;7240;1;-1;-3;32;51;2104;2996
"1902";"top";"Fiora";"Poppy";1;6;4;1;91;298;4229;15165;1;4;5;92;230;4113;11920;5;0;-4;-1;68;116;3245
"1903";"top";"Fiora";"Renekton";1;1;0;0;101;232;3662;10076;3;1;4;99;265;3762;11089;-2;-1;-4;2;-33;-100;-1013
"1904";"top";"Fiora";"Sion";1;6;5;9;111;217;4569;11933;3;2;11;100;200;4846;10152;3;3;-2;11;17;-277;1781
"1905";"top";"Fiora";"Yorick";1;0;0;0;133;307;5067;11574;0;2;0;136;277;4815;10100;0;-2;0;-3;30;252;1474
"1906";"top";"Galio";"Aurora";1;0;0;6;148;332;5360;14446;2;0;0;123;302;5028;12370;-2;0;6;25;30;332;2076
"1907";"top";"Galio";"Chogath";1;2;2;5;114;211;4104;8250;1;2;1;104;194;3791;7425;1;0;4;10;17;313;825
"1908";"top";"Galio";"Gwen";1;0;1;0;95;200;4081;7915;3;2;2;130;222;5324;10864;-3;-1;-2;-35;-22;-1243;-2949
"1909";"top";"Galio";"Jax";1;3;3;1;115;184;4891;8478;3;0;6;122;218;4606;9703;0;3;-5;-7;-34;285;-1225
"1910";"top";"Galio";"Poppy";2;1,5;2,5;0,5;126,5;263;5337,5;10585,5;2;0,5;2,5;132,5;241;5222,5;11698,5;-0,5;2;-2;-6;22;115;-1113
"1911";"top";"Galio";"Rumble";44;1,13636363636364;2,77272727272727;5,72727272727273;108,454545454545;220,022727272727;4434,5;10059,9545454545;2,45454545454545;2,13636363636364;4,75;114,681818181818;237,5;4733,04545454545;11221,1136363636;-1,31818181818182;0,636363636363637;0,977272727272728;-6,22727272727273;-17,4772727272727;-298,545454545455;-1161,15909090909
"1912";"top";"Galio";"Shen";1;3;2;10;116;188;4844;9673;0;4;4;115;147;4504;6991;3;-2;6;1;41;340;2682
"1913";"top";"Gangplank";"Ambessa";1;1;0;6;104;204;4862;9644;0;1;0;113;225;4217;8248;1;-1;6;-9;-21;645;1396
"1914";"top";"Gangplank";"Gnar";3;3;1,33333333333333;3;108;235,666666666667;4762;11802,3333333333;3;2,66666666666667;0,666666666666667;115,666666666667;251,666666666667;4763;11467;0;-1,33333333333333;2,33333333333333;-7,66666666666667;-16;-1;335,333333333334
"1915";"top";"Gangplank";"Jax";5;3,6;1,4;4,6;116,8;229,4;5320,6;11756,4;2,4;3,2;2,6;101,6;208,6;4502,2;9865,4;1,2;-1,8;2;15,2;20,8;818,400000000001;1891
"1916";"top";"Gangplank";"KSante";2;2,5;1,5;7,5;124,5;283;5708;13837;3;3;4,5;124;232,5;5380;11075;-0,5;-1,5;3;0,5;50,5;328;2762
"1917";"top";"Gangplank";"Ornn";1;2;1;6;126;222;5341;11887;1;3;1;118;191;5096;8334;1;-2;5;8;31;245;3553
"1918";"top";"Gangplank";"Renekton";1;6;0;3;131;221;6312;12203;0;3;2;83;161;3697;6949;6;-3;1;48;60;2615;5254
"1919";"top";"Gangplank";"Sion";1;0;1;2;148;232;5517;9190;1;0;3;130;228;5050;9573;-1;1;-1;18;4;467;-383
"1920";"top";"Garen";"Aatrox";1;2;5;0;99;252;4385;11701;7;1;7;125;252;5013;13323;-5;4;-7;-26;0;-628;-1622
"1921";"top";"Garen";"Ambessa";1;0;1;2;130;255;4965;10780;2;2;2;133;263;5087;11117;-2;-1;0;-3;-8;-122;-337
"1922";"top";"Garen";"Chogath";1;5;1;5;135;290;5876;16846;2;4;1;120;241;4411;10856;3;-3;4;15;49;1465;5990
"1923";"top";"Garen";"Gnar";1;2;3;3;119;268;4635;12041;2;3;8;133;241;5883;11862;0;0;-5;-14;27;-1248;179
"1924";"top";"Garen";"Jax";4;2,25;2,5;2,75;110,25;261,5;4655;12156,75;4;2;3,25;99,25;228,5;4326,5;12215,5;-1,75;0,5;-0,5;11;33;328,5;-58,75
"1925";"top";"Garen";"KSante";8;2,875;1,5;2,625;106,875;241,375;4260,625;11130,125;1,75;1,625;3,5;110,125;216,25;4357,875;9663,75;1,125;-0,125;-0,875;-3,25;25,125;-97,25;1466,375
"1926";"top";"Garen";"Ornn";1;3;0;2;138;298;5507;13130;1;1;7;117;243;5031;9624;2;-1;-5;21;55;476;3506
"1927";"top";"Garen";"Poppy";1;4;5;2;124;321;5513;15440;3;5;5;131;271;5933;12645;1;0;-3;-7;50;-420;2795
"1928";"top";"Garen";"Renekton";1;1;3;1;111;194;4619;8626;3;0;3;134;223;5652;11176;-2;3;-2;-23;-29;-1033;-2550
"1929";"top";"Gnar";"Aatrox";10;2,8;1,9;4,9;122,1;279,5;4967,4;13010,7;2,4;3,7;2,5;113,6;253,5;4735,8;11560,1;0,4;-1,8;2,4;8,5;26;231,599999999999;1450,6
"1930";"top";"Gnar";"Ambessa";7;1,85714285714286;2,71428571428571;3,14285714285714;114,142857142857;222,142857142857;4578,42857142857;10429,8571428571;4;2,42857142857143;3,28571428571429;115,142857142857;225,428571428571;4649,14285714286;11083,7142857143;-2,14285714285714;0,285714285714286;-0,142857142857143;-1;-3,28571428571428;-70,7142857142853;-653,857142857143
"1931";"top";"Gnar";"Aurora";1;5;1;9;91;247;3795;14122;4;4;4;82;210;3889;10909;1;-3;5;9;37;-94;3213
"1932";"top";"Gnar";"Camille";6;2,33333333333333;2;5,16666666666667;98,6666666666667;250;3921,83333333333;11855;3,33333333333333;3;1,5;82,6666666666667;213,666666666667;3664,66666666667;11030,6666666667;-1;-1;3,66666666666667;16;36,3333333333333;257,166666666667;824,333333333334
"1933";"top";"Gnar";"Chogath";2;1,5;1,5;3;120;206,5;4931;9471;2;3,5;3;102,5;190;4894,5;8675;-0,5;-2;0;17,5;16,5;36,5;796
"1934";"top";"Gnar";"Fiora";1;5;2;5;118;274;4766;12856;5;6;5;107;273;4607;15248;0;-4;0;11;1;159;-2392
"1935";"top";"Gnar";"Gangplank";1;2;2;6;128;339;5406;16040;1;6;5;106;320;4776;15536;1;-4;1;22;19;630;504
"1936";"top";"Gnar";"Garen";1;6;5;1;96;235;4550;13223;6;3;1;87;251;4487;13727;0;2;0;9;-16;63;-504
"1937";"top";"Gnar";"Gragas";5;2,6;2,2;3,8;108,8;254,2;4630,6;12422,6;1,4;1,4;2,6;94,2;226,8;4054,2;10510;1,2;0,8;1,2;14,6;27,4;576,400000000001;1912,6
"1938";"top";"Gnar";"Gwen";9;1,77777777777778;2,88888888888889;2,77777777777778;120;264,777777777778;4878,44444444444;11676,6666666667;3,11111111111111;1,88888888888889;2,77777777777778;118,555555555556;277,666666666667;4894,88888888889;13285,3333333333;-1,33333333333333;1;0;1,44444444444444;-12,8888888888889;-16,4444444444443;-1608,66666666667
"1939";"top";"Gnar";"Irelia";1;4;5;3;81;172;3965;9426;3;5;4;90;232;3993;10930;1;0;-1;-9;-60;-28;-1504
"1940";"top";"Gnar";"Jax";9;2,88888888888889;2,22222222222222;4;108,555555555556;249,222222222222;4557,55555555556;12620,7777777778;3,33333333333333;2,22222222222222;2,66666666666667;101,888888888889;237,888888888889;4335,22222222222;11828,2222222222;-0,444444444444445;0;1,33333333333333;6,66666666666667;11,3333333333333;222,333333333333;792,555555555555
"1941";"top";"Gnar";"Jayce";6;1,5;3;2,83333333333333;95,3333333333333;272,166666666667;4048,33333333333;11930,6666666667;3,66666666666667;2;3,83333333333333;106,833333333333;273;4654,16666666667;13231,5;-2,16666666666667;1;-1;-11,5;-0,833333333333314;-605,833333333333;-1300,83333333333
"1942";"top";"Gnar";"KSante";43;1,62790697674419;1,95348837209302;2,97674418604651;115,255813953488;252,093023255814;4672,02325581395;11400,9069767442;2,04651162790698;1,72093023255814;3,3953488372093;108,581395348837;223,860465116279;4436,27906976744;10408,4651162791;-0,418604651162791;0,232558139534884;-0,418604651162791;6,67441860465117;28,2325581395349;235,744186046511;992,441860465115
"1943";"top";"Gnar";"Kennen";1;3;6;4;101;253;4211;13501;6;6;8;109;220;5087;12906;-3;0;-4;-8;33;-876;595
"1944";"top";"Gnar";"Malphite";2;1;0,5;3;55,5;257;2510;11642;0,5;2;3;53,5;240;2278,5;10697;0,5;-1,5;0;2;17;231,5;945
"1945";"top";"Gnar";"Maokai";1;1;1;4;111;269;4282;10304;2;2;3;107;271;4838;11369;-1;-1;1;4;-2;-556;-1065
"1946";"top";"Gnar";"Nidalee";2;2,5;2,5;4,5;91,5;213,5;3885,5;10563,5;3,5;3,5;3,5;99;220,5;4162,5;12143,5;-1;-1;1;-7,5;-7;-277;-1580
"1947";"top";"Gnar";"Ornn";9;2,66666666666667;1,88888888888889;3;87,8888888888889;215,777777777778;3914;10421,3333333333;0,444444444444444;2,22222222222222;3,77777777777778;80,1111111111111;179,777777777778;3548,22222222222;8263;2,22222222222222;-0,333333333333333;-0,777777777777778;7,77777777777777;36;365,777777777778;2158,33333333333
"1948";"top";"Gnar";"Poppy";3;0,666666666666667;1,33333333333333;3;120,333333333333;251;4650,33333333333;10657,3333333333;0,666666666666667;1,66666666666667;1,66666666666667;99;205,333333333333;4307;8995,33333333333;0;-0,333333333333333;1,33333333333333;21,3333333333333;45,6666666666667;343,333333333333;1662
"1949";"top";"Gnar";"Renekton";13;2,07692307692308;2,61538461538462;2,84615384615385;113,846153846154;251,538461538462;4590,38461538462;11648,7692307692;1,69230769230769;2,46153846153846;3,38461538461538;117,846153846154;258,769230769231;4736,69230769231;11638,0769230769;0,384615384615385;0,153846153846154;-0,538461538461538;-4;-7,23076923076923;-146,307692307692;10,6923076923067
"1950";"top";"Gnar";"Rumble";8;1,5;2,5;2,625;101,375;248;4043;10707,375;2,125;2,375;4,5;101,125;233,5;4116,75;11132,625;-0,625;0,125;-1,875;0,25;14,5;-73,75;-425,25
"1951";"top";"Gnar";"Sett";1;2;1;1;127;242;4851;10848;2;2;1;116;227;4514;11235;0;-1;0;11;15;337;-387
"1952";"top";"Gnar";"Sion";14;2,35714285714286;2,64285714285714;2,42857142857143;101,142857142857;246,428571428571;4282,5;11799,2857142857;1,5;2,28571428571429;5,5;94,1428571428571;221,714285714286;3952,92857142857;10464,0714285714;0,857142857142857;0,357142857142857;-3,07142857142857;7;24,7142857142857;329,571428571428;1335,21428571428
"1953";"top";"Gnar";"Sylas";2;4,5;4,5;4;97;257,5;4852,5;12645;3;5;5,5;99;238;5018,5;12128,5;1,5;-0,5;-1,5;-2;19,5;-166;516,5
"1954";"top";"Gnar";"Vladimir";1;2;2;5;121;242;4706;12303;0;6;2;136;239;4975;9881;2;-4;3;-15;3;-269;2422
"1955";"top";"Gnar";"Yasuo";1;3;0;5;143;292;5244;12578;1;3;1;140;249;4925;10007;2;-3;4;3;43;319;2571
"1956";"top";"Gnar";"Yone";1;1;0;4;122;304;4581;12626;2;3;3;141;335;5559;13871;-1;-3;1;-19;-31;-978;-1245
"1957";"top";"Gnar";"Yorick";1;2;2;1;113;207;4947;8309;0;1;2;124;235;4949;9796;2;1;-1;-11;-28;-2;-1487
"1958";"top";"Gragas";"Aatrox";5;1,2;3,6;4;87,4;187,2;4164,8;8894,2;2,8;2,6;3,4;102,2;190,8;4504,4;9849,8;-1,6;1;0,6;-14,8;-3,60000000000002;-339,599999999999;-955,599999999999
"1959";"top";"Gragas";"Ambessa";2;2;0,5;1,5;97;198,5;3712;8400,5;1;1;1;87,5;172,5;4009,5;7573;1;-0,5;0,5;9,5;26;-297,5;827,5
"1960";"top";"Gragas";"Camille";1;2;1;6;91;179;4226;9612;2;3;1;90;173;4319;9249;0;-2;5;1;6;-93;363
"1961";"top";"Gragas";"Darius";1;1;1;2;108;205;4277;8118;1;3;0;116;177;4888;7576;0;-2;2;-8;28;-611;542
"1962";"top";"Gragas";"Gwen";3;0;3;7,33333333333333;105,666666666667;185;4576,33333333333;8479,66666666667;2,66666666666667;3;3;115,333333333333;224,666666666667;4920;10381,6666666667;-2,66666666666667;0;4,33333333333333;-9,66666666666666;-39,6666666666667;-343,666666666667;-1902
"1963";"top";"Gragas";"Jax";17;1,29411764705882;2,23529411764706;4,76470588235294;104,470588235294;212,294117647059;4381,70588235294;9559,82352941176;1,82352941176471;2,17647058823529;2,23529411764706;103;213,647058823529;4440,41176470588;10236,7647058824;-0,529411764705882;0,0588235294117649;2,52941176470588;1,47058823529412;-1,35294117647061;-58,7058823529405;-676,941176470589
"1964";"top";"Gragas";"Jayce";7;2,85714285714286;2,71428571428571;4,14285714285714;75,1428571428571;210,857142857143;3558,57142857143;10228,4285714286;2,28571428571429;3;3,42857142857143;83,7142857142857;248;3795,14285714286;11395,5714285714;0,571428571428572;-0,285714285714286;0,714285714285715;-8,57142857142857;-37,1428571428571;-236,571428571429;-1167,14285714286
"1965";"top";"Gragas";"KSante";2;0;0,5;3;109,5;224;4063;8691,5;0,5;1,5;2,5;115;211;4335,5;8675;-0,5;-1;0,5;-5,5;13;-272,5;16,5
"1966";"top";"Gragas";"Ornn";2;1;0;5,5;122,5;256,5;4740,5;11196;0;0;3;125,5;260,5;4873,5;10773,5;1;0;2,5;-3;-4;-133;422,5
"1967";"top";"Gragas";"Renekton";5;0,8;2;3,6;118,8;224,4;4755,6;10893;3,2;1,4;4;119,6;253,8;4888;11597,8;-2,4;0,6;-0,4;-0,799999999999997;-29,4;-132,4;-704,799999999999
"1968";"top";"Gragas";"Rumble";1;4;1;4;86;181;4328;9792;2;4;5;74;144;3948;10167;2;-3;-1;12;37;380;-375
"1969";"top";"Gragas";"Sion";1;1;2;10;112;230;4795;11351;2;2;5;96;212;3954;10411;-1;0;5;16;18;841;940
"1970";"top";"Gragas";"Vladimir";1;2;1;5;85;162;3981;8842;1;3;0;101;200;4305;7809;1;-2;5;-16;-38;-324;1033
"1971";"top";"Gragas";"Volibear";1;0;4;4;79;227;3429;11091;2;2;5;100;269;4079;12775;-2;2;-1;-21;-42;-650;-1684
"1972";"top";"Gragas";"Yone";1;3;3;1;77;113;4161;6073;3;5;4;125;166;5927;7923;0;-2;-3;-48;-53;-1766;-1850
"1973";"top";"Gragas";"Yorick";1;2;2;3;81;196;3214;9544;3;2;7;96;260;3913;12023;-1;0;-4;-15;-64;-699;-2479
"1974";"top";"Gwen";"Ambessa";10;3,8;1,3;3,1;128,3;264,1;5276,6;12664,3;2;2,7;2,4;109,9;240,5;4562,3;10752,7;1,8;-1,4;0,7;18,4;23,6;714,3;1911,6
"1975";"top";"Gwen";"Darius";2;3;6;3;30,5;242,5;1900,5;12795;6;2,5;6;54,5;242;2744;13640;-3;3,5;-3;-24;0,5;-843,5;-845
"1976";"top";"Gwen";"Galio";1;0;2;8;131;211;5268;9034;0;2;1;111;188;4276;7656;0;0;7;20;23;992;1378
"1977";"top";"Gwen";"Gnar";4;2,5;2;3,25;115,5;277,5;4960,25;12779,5;1,25;2,25;2,25;113,5;259,75;4831;11414,75;1,25;-0,25;1;2;17,75;129,25;1364,75
"1978";"top";"Gwen";"Jax";3;3,33333333333333;3;3,33333333333333;88,3333333333333;252,666666666667;3525,33333333333;12448,3333333333;3;3,33333333333333;2,33333333333333;74;223;3087;10971,3333333333;0,333333333333333;-0,333333333333333;1;14,3333333333333;29,6666666666667;438,333333333333;1477
"1979";"top";"Gwen";"Jayce";14;3,07142857142857;3;3,64285714285714;103,857142857143;256;4425,42857142857;12358,2142857143;2,64285714285714;2,5;4,85714285714286;112,428571428571;278,5;4718,5;12910,2142857143;0,428571428571429;0,5;-1,21428571428571;-8,57142857142857;-22,5;-293,071428571428;-552
"1980";"top";"Gwen";"KSante";8;1,75;2,375;2,375;95,5;234,25;4010,75;10469,5;1,75;1,375;2,875;97,875;219,25;4334,625;10175,5;0;1;-0,5;-2,375;15;-323,875;294
