"";"ChampionID";"Role";"OpposingChampionID";"games_played"
"1";"Aatrox";"mid";"Taliyah";1
"2";"Aatrox";"top";"Ambessa";30
"3";"Aatrox";"top";"Aurora";1
"4";"Aatrox";"top";"Camille";3
"5";"Aatrox";"top";"Chogath";2
"6";"Aatrox";"top";"Darius";1
"7";"Aatrox";"top";"Draven";1
"8";"Aatrox";"top";"Fiora";4
"9";"Aatrox";"top";"Galio";1
"10";"Aatrox";"top";"Garen";1
"11";"Aatrox";"top";"Gnar";19
"12";"Aatrox";"top";"Gragas";8
"13";"Aatrox";"top";"Jax";8
"14";"Aatrox";"top";"Jayce";4
"15";"Aatrox";"top";"KSante";10
"16";"Aatrox";"top";"Kennen";2
"17";"Aatrox";"top";"Malphite";1
"18";"Aatrox";"top";"Nautilus";1
"19";"Aatrox";"top";"Olaf";3
"20";"Aatrox";"top";"Ornn";4
"21";"Aatrox";"top";"Pantheon";1
"22";"Aatrox";"top";"Poppy";1
"23";"Aatrox";"top";"Renekton";25
"24";"Aatrox";"top";"Rumble";22
"25";"Aatrox";"top";"Sett";1
"26";"Aatrox";"top";"Sion";19
"27";"Aatrox";"top";"Udyr";2
"28";"Aatrox";"top";"Vayne";1
"29";"Aatrox";"top";"Yorick";1
"30";"Ahri";"mid";"Akali";5
"31";"Ahri";"mid";"Ambessa";1
"32";"Ahri";"mid";"Anivia";1
"33";"Ahri";"mid";"Annie";2
"34";"Ahri";"mid";"Aurora";24
"35";"Ahri";"mid";"Azir";48
"36";"Ahri";"mid";"Cassiopeia";2
"37";"Ahri";"mid";"Chogath";1
"38";"Ahri";"mid";"Corki";23
"39";"Ahri";"mid";"Galio";17
"40";"Ahri";"mid";"Hwei";10
"41";"Ahri";"mid";"Irelia";3
"42";"Ahri";"mid";"Jayce";7
"43";"Ahri";"mid";"Karma";3
"44";"Ahri";"mid";"Kassadin";1
"45";"Ahri";"mid";"Kayle";1
"46";"Ahri";"mid";"Leblanc";4
"47";"Ahri";"mid";"LeeSin";1
"48";"Ahri";"mid";"Lissandra";3
"49";"Ahri";"mid";"Mel";2
"50";"Ahri";"mid";"Neeko";1
"51";"Ahri";"mid";"Orianna";22
"52";"Ahri";"mid";"Ryze";38
"53";"Ahri";"mid";"Swain";7
"54";"Ahri";"mid";"Sylas";44
"55";"Ahri";"mid";"Syndra";3
"56";"Ahri";"mid";"Taliyah";78
"57";"Ahri";"mid";"Tristana";8
"58";"Ahri";"mid";"Veigar";1
"59";"Ahri";"mid";"Vex";1
"60";"Ahri";"mid";"Viktor";24
"61";"Ahri";"mid";"Vladimir";3
"62";"Ahri";"mid";"Yasuo";1
"63";"Ahri";"mid";"Yone";51
"64";"Ahri";"mid";"Zoe";1
"65";"Akali";"mid";"Ahri";5
"66";"Akali";"mid";"Ambessa";2
"67";"Akali";"mid";"Aurora";12
"68";"Akali";"mid";"Azir";23
"69";"Akali";"mid";"Corki";5
"70";"Akali";"mid";"Galio";5
"71";"Akali";"mid";"Hwei";3
"72";"Akali";"mid";"Irelia";1
"73";"Akali";"mid";"Jayce";3
"74";"Akali";"mid";"Karma";1
"75";"Akali";"mid";"Leblanc";1
"76";"Akali";"mid";"Lissandra";1
"77";"Akali";"mid";"Mel";1
"78";"Akali";"mid";"Neeko";1
"79";"Akali";"mid";"Orianna";15
"80";"Akali";"mid";"Ryze";1
"81";"Akali";"mid";"Sylas";6
"82";"Akali";"mid";"Syndra";6
"83";"Akali";"mid";"Taliyah";11
"84";"Akali";"mid";"Tristana";2
"85";"Akali";"mid";"Vex";1
"86";"Akali";"mid";"Viktor";20
"87";"Akali";"mid";"Vladimir";1
"88";"Akali";"mid";"Yasuo";1
"89";"Akali";"mid";"Yone";30
"90";"Akali";"top";"Gnar";1
"91";"Akali";"top";"Gwen";9
"92";"Akali";"top";"Jax";1
"93";"Akali";"top";"KSante";2
"94";"Akali";"top";"Rumble";2
"95";"Akshan";"mid";"Galio";1
"96";"Alistar";"support";"Bard";7
"97";"Alistar";"support";"Blitzcrank";4
"98";"Alistar";"support";"Braum";32
"99";"Alistar";"support";"Elise";6
"100";"Alistar";"support";"FiddleSticks";3
"101";"Alistar";"support";"Galio";2
"102";"Alistar";"support";"Gragas";4
"103";"Alistar";"support";"Janna";1
"104";"Alistar";"support";"Karma";9
"105";"Alistar";"support";"Leona";76
"106";"Alistar";"support";"Lulu";9
"107";"Alistar";"support";"Lux";1
"108";"Alistar";"support";"Maokai";4
"109";"Alistar";"support";"Milio";1
"110";"Alistar";"support";"Nautilus";89
"111";"Alistar";"support";"Neeko";10
"112";"Alistar";"support";"Pantheon";5
"113";"Alistar";"support";"Poppy";23
"114";"Alistar";"support";"Pyke";6
"115";"Alistar";"support";"Rakan";84
"116";"Alistar";"support";"Rell";163
"117";"Alistar";"support";"Renata";11
"118";"Alistar";"support";"Seraphine";2
"119";"Alistar";"support";"Shen";1
"120";"Alistar";"support";"Soraka";1
"121";"Alistar";"support";"TahmKench";1
"122";"Alistar";"support";"Taric";3
"123";"Alistar";"support";"Yuumi";1
"124";"Ambessa";"jungle";"Kayn";1
"125";"Ambessa";"jungle";"Sejuani";3
"126";"Ambessa";"jungle";"Skarner";2
"127";"Ambessa";"jungle";"Vi";3
"128";"Ambessa";"jungle";"XinZhao";1
"129";"Ambessa";"mid";"Ahri";1
"130";"Ambessa";"mid";"Akali";2
"131";"Ambessa";"mid";"Azir";1
"132";"Ambessa";"mid";"Galio";2
"133";"Ambessa";"mid";"Hwei";1
"134";"Ambessa";"mid";"Lissandra";1
"135";"Ambessa";"mid";"Orianna";4
"136";"Ambessa";"mid";"Renekton";2
"137";"Ambessa";"mid";"Ryze";3
"138";"Ambessa";"mid";"Sylas";1
"139";"Ambessa";"mid";"Viktor";1
"140";"Ambessa";"mid";"Yasuo";1
"141";"Ambessa";"mid";"Yone";12
"142";"Ambessa";"mid";"Zilean";1
"143";"Ambessa";"mid";"Zoe";1
"144";"Ambessa";"top";"Aatrox";30
"145";"Ambessa";"top";"Aurora";3
"146";"Ambessa";"top";"Camille";41
"147";"Ambessa";"top";"Cassiopeia";3
"148";"Ambessa";"top";"Chogath";3
"149";"Ambessa";"top";"Darius";5
"150";"Ambessa";"top";"Fiora";2
"151";"Ambessa";"top";"Gangplank";2
"152";"Ambessa";"top";"Garen";2
"153";"Ambessa";"top";"Gnar";12
"154";"Ambessa";"top";"Gragas";7
"155";"Ambessa";"top";"Gwen";42
"156";"Ambessa";"top";"Irelia";3
"157";"Ambessa";"top";"Jax";33
"158";"Ambessa";"top";"Jayce";112
"159";"Ambessa";"top";"KSante";96
"160";"Ambessa";"top";"Karma";1
"161";"Ambessa";"top";"Kennen";2
"162";"Ambessa";"top";"Maokai";3
"163";"Ambessa";"top";"MonkeyKing";6
"164";"Ambessa";"top";"Nautilus";1
"165";"Ambessa";"top";"Nidalee";3
"166";"Ambessa";"top";"Olaf";3
"167";"Ambessa";"top";"Ornn";6
"168";"Ambessa";"top";"Pantheon";1
"169";"Ambessa";"top";"Poppy";17
"170";"Ambessa";"top";"Renekton";80
"171";"Ambessa";"top";"Rumble";85
"172";"Ambessa";"top";"Ryze";1
"173";"Ambessa";"top";"Sett";3
"174";"Ambessa";"top";"Shen";2
"175";"Ambessa";"top";"Singed";1
"176";"Ambessa";"top";"Sion";29
"177";"Ambessa";"top";"Udyr";4
"178";"Ambessa";"top";"Urgot";1
"179";"Ambessa";"top";"Vex";2
"180";"Ambessa";"top";"Vi";1
"181";"Ambessa";"top";"Volibear";6
"182";"Ambessa";"top";"Warwick";9
"183";"Ambessa";"top";"Yone";1
"184";"Ambessa";"top";"Yorick";2
"185";"Amumu";"jungle";"Belveth";1
"186";"Amumu";"jungle";"Lillia";1
"187";"Amumu";"jungle";"Maokai";1
"188";"Amumu";"jungle";"MonkeyKing";10
"189";"Amumu";"jungle";"Sejuani";1
"190";"Amumu";"jungle";"Skarner";3
"191";"Amumu";"jungle";"Viego";1
"192";"Amumu";"jungle";"XinZhao";1
"193";"Amumu";"jungle";"Zyra";1
"194";"Amumu";"support";"Leona";2
"195";"Amumu";"support";"Rakan";3
"196";"Amumu";"support";"Rell";2
"197";"Anivia";"mid";"Ahri";1
"198";"Anivia";"mid";"Corki";1
"199";"Anivia";"mid";"Galio";1
"200";"Anivia";"mid";"Ryze";2
"201";"Anivia";"mid";"Sylas";2
"202";"Anivia";"mid";"Taliyah";1
"203";"Anivia";"top";"Gragas";1
"204";"Anivia";"top";"Jax";2
"205";"Anivia";"top";"Mel";1
"206";"Anivia";"top";"Rumble";2
"207";"Annie";"mid";"Ahri";2
"208";"Annie";"mid";"Aurora";1
"209";"Annie";"mid";"Azir";1
"210";"Annie";"mid";"Corki";1
"211";"Annie";"mid";"Galio";2
"212";"Annie";"mid";"Orianna";1
"213";"Annie";"mid";"Ryze";4
"214";"Annie";"mid";"Taliyah";1
"215";"Annie";"mid";"Tryndamere";1
"216";"Annie";"mid";"Yone";2
"217";"Annie";"support";"Bard";1
"218";"Annie";"support";"Elise";1
"219";"Annie";"support";"Nautilus";1
"220";"Aphelios";"bottom";"Ashe";3
"221";"Aphelios";"bottom";"Caitlyn";1
"222";"Aphelios";"bottom";"Corki";1
"223";"Aphelios";"bottom";"Draven";1
"224";"Aphelios";"bottom";"Ezreal";5
"225";"Aphelios";"bottom";"Jinx";2
"226";"Aphelios";"bottom";"Kalista";1
"227";"Aphelios";"bottom";"Lucian";2
"228";"Aphelios";"bottom";"Sion";1
"229";"Aphelios";"bottom";"Sivir";1
"230";"Aphelios";"bottom";"Varus";1
"231";"Aphelios";"bottom";"Xayah";3
"232";"Aphelios";"bottom";"Zeri";1
"233";"Ashe";"bottom";"Aphelios";3
"234";"Ashe";"bottom";"Caitlyn";8
"235";"Ashe";"bottom";"Corki";26
"236";"Ashe";"bottom";"Draven";1
"237";"Ashe";"bottom";"Ezreal";42
"238";"Ashe";"bottom";"Jhin";54
"239";"Ashe";"bottom";"Jinx";15
"240";"Ashe";"bottom";"Kaisa";20
"241";"Ashe";"bottom";"Kalista";22
"242";"Ashe";"bottom";"MissFortune";48
"243";"Ashe";"bottom";"Sivir";5
"244";"Ashe";"bottom";"Smolder";1
"245";"Ashe";"bottom";"Swain";1
"246";"Ashe";"bottom";"Tristana";3
"247";"Ashe";"bottom";"Twitch";1
"248";"Ashe";"bottom";"Varus";46
"249";"Ashe";"bottom";"Xayah";8
"250";"Ashe";"bottom";"Zeri";4
"251";"Ashe";"bottom";"Ziggs";8
"252";"Ashe";"support";"Renata";2
"253";"AurelionSol";"mid";"Aurora";1
"254";"AurelionSol";"mid";"Azir";9
"255";"AurelionSol";"mid";"Galio";1
"256";"AurelionSol";"mid";"Gragas";1
"257";"AurelionSol";"mid";"Orianna";1
"258";"AurelionSol";"mid";"Ryze";2
"259";"AurelionSol";"mid";"Smolder";1
"260";"AurelionSol";"mid";"Viktor";6
"261";"Aurora";"mid";"Ahri";24
"262";"Aurora";"mid";"Akali";12
"263";"Aurora";"mid";"Annie";1
"264";"Aurora";"mid";"AurelionSol";1
"265";"Aurora";"mid";"Azir";46
"266";"Aurora";"mid";"Chogath";2
"267";"Aurora";"mid";"Corki";21
"268";"Aurora";"mid";"Galio";16
"269";"Aurora";"mid";"Hwei";11
"270";"Aurora";"mid";"Jayce";8
"271";"Aurora";"mid";"Karma";2
"272";"Aurora";"mid";"Leblanc";3
"273";"Aurora";"mid";"Lissandra";1
"274";"Aurora";"mid";"Lux";1
"275";"Aurora";"mid";"Mel";6
"276";"Aurora";"mid";"Naafiri";1
"277";"Aurora";"mid";"Orianna";17
"278";"Aurora";"mid";"Ryze";17
"279";"Aurora";"mid";"Sion";1
"280";"Aurora";"mid";"Smolder";3
"281";"Aurora";"mid";"Swain";2
"282";"Aurora";"mid";"Sylas";9
"283";"Aurora";"mid";"Syndra";9
"284";"Aurora";"mid";"Taliyah";43
"285";"Aurora";"mid";"Tristana";8
"286";"Aurora";"mid";"Vex";1
"287";"Aurora";"mid";"Viktor";27
"288";"Aurora";"mid";"Vladimir";12
"289";"Aurora";"mid";"Xerath";1
"290";"Aurora";"mid";"Yone";39
"291";"Aurora";"mid";"Zoe";1
"292";"Aurora";"top";"Aatrox";1
"293";"Aurora";"top";"Ambessa";3
"294";"Aurora";"top";"Camille";1
"295";"Aurora";"top";"Cassiopeia";1
"296";"Aurora";"top";"DrMundo";3
"297";"Aurora";"top";"Galio";1
"298";"Aurora";"top";"Gnar";3
"299";"Aurora";"top";"Gragas";1
"300";"Aurora";"top";"Gwen";2
"301";"Aurora";"top";"Jayce";3
"302";"Aurora";"top";"KSante";7
"303";"Aurora";"top";"Malphite";1
"304";"Aurora";"top";"Maokai";1
"305";"Aurora";"top";"Mordekaiser";1
"306";"Aurora";"top";"Ornn";1
"307";"Aurora";"top";"Renekton";1
"308";"Aurora";"top";"Rumble";19
"309";"Aurora";"top";"Ryze";1
"310";"Aurora";"top";"Sion";2
"311";"Aurora";"top";"Yone";1
"312";"Azir";"mid";"Ahri";48
"313";"Azir";"mid";"Akali";23
"314";"Azir";"mid";"Ambessa";1
"315";"Azir";"mid";"Annie";1
"316";"Azir";"mid";"AurelionSol";9
"317";"Azir";"mid";"Aurora";46
"318";"Azir";"mid";"Cassiopeia";3
"319";"Azir";"mid";"Corki";28
"320";"Azir";"mid";"Ekko";1
"321";"Azir";"mid";"Ezreal";1
"322";"Azir";"mid";"Galio";9
"323";"Azir";"mid";"Hwei";24
"324";"Azir";"mid";"Jayce";7
"325";"Azir";"mid";"Karma";2
"326";"Azir";"mid";"Leblanc";9
"327";"Azir";"mid";"LeeSin";1
"328";"Azir";"mid";"Lucian";1
"329";"Azir";"mid";"Mel";9
"330";"Azir";"mid";"Orianna";31
"331";"Azir";"mid";"Pantheon";1
"332";"Azir";"mid";"Ryze";15
"333";"Azir";"mid";"Sion";1
"334";"Azir";"mid";"Smolder";3
"335";"Azir";"mid";"Swain";1
"336";"Azir";"mid";"Sylas";33
"337";"Azir";"mid";"Syndra";13
"338";"Azir";"mid";"Taliyah";110
"339";"Azir";"mid";"Tristana";11
"340";"Azir";"mid";"Velkoz";1
"341";"Azir";"mid";"Viktor";50
"342";"Azir";"mid";"Xerath";3
"343";"Azir";"mid";"Yone";53
"344";"Azir";"mid";"Zed";2
"345";"Azir";"mid";"Ziggs";2
"346";"Azir";"mid";"Zoe";1
"347";"Azir";"top";"Gwen";1
"348";"Bard";"support";"Alistar";7
"349";"Bard";"support";"Annie";1
"350";"Bard";"support";"Blitzcrank";4
"351";"Bard";"support";"Braum";12
"352";"Bard";"support";"Elise";1
"353";"Bard";"support";"Karma";2
"354";"Bard";"support";"Leona";6
"355";"Bard";"support";"Lulu";3
"356";"Bard";"support";"Milio";2
"357";"Bard";"support";"Nami";1
"358";"Bard";"support";"Nautilus";2
"359";"Bard";"support";"Neeko";2
"360";"Bard";"support";"Pantheon";1
"361";"Bard";"support";"Poppy";4
"362";"Bard";"support";"Rakan";14
"363";"Bard";"support";"Rell";9
"364";"Bard";"support";"Renata";9
"365";"Bard";"support";"Seraphine";2
"366";"Bard";"support";"Shen";1
"367";"Bard";"support";"Thresh";1
"368";"Belveth";"jungle";"Amumu";1
"369";"Belveth";"jungle";"DrMundo";1
"370";"Belveth";"jungle";"Naafiri";1
"371";"Belveth";"jungle";"Nocturne";1
"372";"Belveth";"jungle";"Sejuani";3
"373";"Belveth";"jungle";"Skarner";1
"374";"Belveth";"jungle";"XinZhao";2
"375";"Belveth";"jungle";"Zyra";2
"376";"Blitzcrank";"support";"Alistar";4
"377";"Blitzcrank";"support";"Bard";4
"378";"Blitzcrank";"support";"Braum";5
"379";"Blitzcrank";"support";"FiddleSticks";1
"380";"Blitzcrank";"support";"Karma";2
"381";"Blitzcrank";"support";"Leona";3
"382";"Blitzcrank";"support";"Lulu";7
"383";"Blitzcrank";"support";"Maokai";1
"384";"Blitzcrank";"support";"Nautilus";3
"385";"Blitzcrank";"support";"Neeko";3
"386";"Blitzcrank";"support";"Pantheon";2
"387";"Blitzcrank";"support";"Pyke";2
"388";"Blitzcrank";"support";"Rakan";4
"389";"Blitzcrank";"support";"Rell";3
"390";"Blitzcrank";"support";"Renata";2
"391";"Blitzcrank";"support";"Senna";1
"392";"Blitzcrank";"support";"Seraphine";1
"393";"Blitzcrank";"support";"Thresh";1
"394";"Brand";"bottom";"Jhin";1
"395";"Brand";"bottom";"Varus";1
"396";"Brand";"jungle";"Ivern";2
"397";"Brand";"jungle";"Maokai";2
"398";"Brand";"jungle";"Naafiri";1
"399";"Brand";"jungle";"Nocturne";1
"400";"Brand";"jungle";"Sejuani";4
"401";"Brand";"jungle";"Skarner";8
"402";"Brand";"jungle";"XinZhao";2
"403";"Brand";"jungle";"Zyra";1
"404";"Braum";"support";"Alistar";32
"405";"Braum";"support";"Bard";12
"406";"Braum";"support";"Blitzcrank";5
"407";"Braum";"support";"Elise";3
"408";"Braum";"support";"FiddleSticks";1
"409";"Braum";"support";"Galio";1
"410";"Braum";"support";"Gragas";2
"411";"Braum";"support";"Karma";14
"412";"Braum";"support";"Leona";73
"413";"Braum";"support";"Lulu";5
"414";"Braum";"support";"Maokai";2
"415";"Braum";"support";"Milio";1
"416";"Braum";"support";"Nautilus";45
"417";"Braum";"support";"Neeko";14
"418";"Braum";"support";"Pantheon";5
"419";"Braum";"support";"Poppy";11
"420";"Braum";"support";"Pyke";1
"421";"Braum";"support";"Rakan";30
"422";"Braum";"support";"Rell";84
"423";"Braum";"support";"Renata";8
"424";"Braum";"support";"Seraphine";4
"425";"Braum";"support";"Soraka";1
"426";"Braum";"support";"TahmKench";3
"427";"Braum";"support";"Taric";2
"428";"Braum";"support";"Thresh";2
"429";"Braum";"support";"Zac";1
"430";"Braum";"support";"Zilean";3
"431";"Caitlyn";"bottom";"Aphelios";1
"432";"Caitlyn";"bottom";"Ashe";8
"433";"Caitlyn";"bottom";"Corki";14
"434";"Caitlyn";"bottom";"Draven";2
"435";"Caitlyn";"bottom";"Ezreal";8
"436";"Caitlyn";"bottom";"Jhin";17
"437";"Caitlyn";"bottom";"Jinx";4
"438";"Caitlyn";"bottom";"Kaisa";5
"439";"Caitlyn";"bottom";"Kalista";11
"440";"Caitlyn";"bottom";"KogMaw";1
"441";"Caitlyn";"bottom";"Lucian";2
"442";"Caitlyn";"bottom";"MissFortune";9
"443";"Caitlyn";"bottom";"Sivir";2
"444";"Caitlyn";"bottom";"Tristana";1
"445";"Caitlyn";"bottom";"Varus";4
"446";"Caitlyn";"bottom";"Xayah";5
"447";"Caitlyn";"bottom";"Zeri";2
"448";"Caitlyn";"mid";"Corki";1
"449";"Camille";"support";"Pyke";1
"450";"Camille";"support";"Shen";2
"451";"Camille";"top";"Aatrox";3
"452";"Camille";"top";"Ambessa";41
"453";"Camille";"top";"Aurora";1
"454";"Camille";"top";"Garen";1
"455";"Camille";"top";"Gnar";12
"456";"Camille";"top";"Gragas";2
"457";"Camille";"top";"Jax";1
"458";"Camille";"top";"Jayce";7
"459";"Camille";"top";"KSante";14
"460";"Camille";"top";"Karma";1
"461";"Camille";"top";"Kennen";2
"462";"Camille";"top";"Kled";1
"463";"Camille";"top";"Mordekaiser";2
"464";"Camille";"top";"Nautilus";1
"465";"Camille";"top";"Olaf";3
"466";"Camille";"top";"Ornn";2
"467";"Camille";"top";"Poppy";2
"468";"Camille";"top";"Renekton";4
"469";"Camille";"top";"Rumble";8
"470";"Camille";"top";"Sett";1
"471";"Camille";"top";"Shen";1
"472";"Camille";"top";"Sion";4
"473";"Camille";"top";"Urgot";2
"474";"Camille";"top";"Volibear";2
"475";"Camille";"top";"Yorick";1
"476";"Cassiopeia";"bottom";"Ezreal";1
"477";"Cassiopeia";"mid";"Ahri";2
"478";"Cassiopeia";"mid";"Azir";3
"479";"Cassiopeia";"mid";"Corki";1
"480";"Cassiopeia";"mid";"Galio";1
"481";"Cassiopeia";"mid";"Hwei";3
"482";"Cassiopeia";"mid";"Jayce";1
"483";"Cassiopeia";"mid";"Orianna";2
"484";"Cassiopeia";"mid";"Ryze";1
"485";"Cassiopeia";"mid";"Sylas";3
"486";"Cassiopeia";"mid";"Taliyah";2
"487";"Cassiopeia";"mid";"Tristana";1
"488";"Cassiopeia";"mid";"Yasuo";1
"489";"Cassiopeia";"mid";"Yone";5
"490";"Cassiopeia";"top";"Ambessa";3
"491";"Cassiopeia";"top";"Aurora";1
"492";"Cassiopeia";"top";"Ornn";2
"493";"Chogath";"mid";"Ahri";1
"494";"Chogath";"mid";"Aurora";2
"495";"Chogath";"mid";"Corki";1
"496";"Chogath";"mid";"Syndra";1
"497";"Chogath";"mid";"Taliyah";2
"498";"Chogath";"mid";"Tristana";1
"499";"Chogath";"mid";"Viktor";3
"500";"Chogath";"mid";"Yone";1
"501";"Chogath";"support";"Renata";1
"502";"Chogath";"top";"Aatrox";2
"503";"Chogath";"top";"Ambessa";3
"504";"Chogath";"top";"Galio";1
"505";"Chogath";"top";"Garen";1
"506";"Chogath";"top";"Gnar";2
"507";"Chogath";"top";"Gragas";1
"508";"Chogath";"top";"Jax";4
"509";"Chogath";"top";"Jayce";1
"510";"Chogath";"top";"KSante";6
"511";"Chogath";"top";"Maokai";1
"512";"Chogath";"top";"Mordekaiser";1
"513";"Chogath";"top";"Ornn";2
"514";"Chogath";"top";"Pantheon";2
"515";"Chogath";"top";"Renekton";3
"516";"Chogath";"top";"Rumble";1
"517";"Chogath";"top";"Sion";13
"518";"Chogath";"top";"Trundle";1
"519";"Corki";"bottom";"Aphelios";1
"520";"Corki";"bottom";"Ashe";26
"521";"Corki";"bottom";"Caitlyn";14
"522";"Corki";"bottom";"Draven";3
"523";"Corki";"bottom";"Ezreal";99
"524";"Corki";"bottom";"Hwei";1
"525";"Corki";"bottom";"Jhin";18
"526";"Corki";"bottom";"Jinx";19
"527";"Corki";"bottom";"Kaisa";37
"528";"Corki";"bottom";"Kalista";28
"529";"Corki";"bottom";"KogMaw";1
"530";"Corki";"bottom";"Lucian";3
"531";"Corki";"bottom";"Mel";1
"532";"Corki";"bottom";"MissFortune";62
"533";"Corki";"bottom";"Sivir";4
"534";"Corki";"bottom";"Smolder";1
"535";"Corki";"bottom";"Swain";1
"536";"Corki";"bottom";"Tristana";11
"537";"Corki";"bottom";"Varus";90
"538";"Corki";"bottom";"Viktor";2
"539";"Corki";"bottom";"Xayah";13
"540";"Corki";"bottom";"Yasuo";1
"541";"Corki";"bottom";"Zeri";12
"542";"Corki";"bottom";"Ziggs";1
"543";"Corki";"mid";"Ahri";23
"544";"Corki";"mid";"Akali";5
"545";"Corki";"mid";"Anivia";1
"546";"Corki";"mid";"Annie";1
"547";"Corki";"mid";"Aurora";21
"548";"Corki";"mid";"Azir";28
"549";"Corki";"mid";"Caitlyn";1
"550";"Corki";"mid";"Cassiopeia";1
"551";"Corki";"mid";"Chogath";1
"552";"Corki";"mid";"Ezreal";1
"553";"Corki";"mid";"Galio";7
"554";"Corki";"mid";"Hwei";10
"555";"Corki";"mid";"Jayce";13
"556";"Corki";"mid";"Kaisa";1
"557";"Corki";"mid";"Karma";1
"558";"Corki";"mid";"Leblanc";1
"559";"Corki";"mid";"Lucian";1
"560";"Corki";"mid";"Mel";1
"561";"Corki";"mid";"Orianna";13
"562";"Corki";"mid";"Ryze";10
"563";"Corki";"mid";"Sett";1
"564";"Corki";"mid";"Smolder";6
"565";"Corki";"mid";"Sylas";5
"566";"Corki";"mid";"Syndra";8
"567";"Corki";"mid";"Taliyah";17
"568";"Corki";"mid";"Tristana";5
"569";"Corki";"mid";"Tryndamere";1
"570";"Corki";"mid";"Velkoz";1
"571";"Corki";"mid";"Viktor";17
"572";"Corki";"mid";"Yone";40
"573";"Corki";"mid";"Zeri";2
"574";"Corki";"top";"Gnar";1
"575";"Darius";"jungle";"Ivern";1
"576";"Darius";"jungle";"JarvanIV";1
"577";"Darius";"jungle";"Lillia";1
"578";"Darius";"jungle";"Pantheon";4
"579";"Darius";"jungle";"Sejuani";3
"580";"Darius";"jungle";"Skarner";1
"581";"Darius";"jungle";"XinZhao";2
"582";"Darius";"top";"Aatrox";1
"583";"Darius";"top";"Ambessa";5
"584";"Darius";"top";"Gragas";1
"585";"Darius";"top";"Gwen";2
"586";"Darius";"top";"Jax";1
"587";"Darius";"top";"KSante";1
"588";"Darius";"top";"Renekton";3
"589";"Darius";"top";"Rumble";1
"590";"Darius";"top";"Sion";1
"591";"Darius";"top";"Vayne";1
"592";"Diana";"jungle";"Lillia";1
"593";"Diana";"jungle";"MonkeyKing";1
"594";"Diana";"jungle";"Naafiri";1
"595";"Diana";"jungle";"Pantheon";1
"596";"Diana";"jungle";"Sejuani";3
"597";"Diana";"jungle";"Vi";1
"598";"Diana";"jungle";"Viego";2
"599";"Diana";"jungle";"Volibear";1
"600";"Diana";"jungle";"Zyra";5
"601";"Diana";"mid";"Ryze";1
"602";"Diana";"top";"Gwen";1
"603";"DrMundo";"jungle";"Belveth";1
"604";"DrMundo";"jungle";"Kindred";2
"605";"DrMundo";"jungle";"Maokai";6
"606";"DrMundo";"jungle";"Nocturne";1
"607";"DrMundo";"jungle";"Pantheon";1
"608";"DrMundo";"jungle";"Rumble";1
"609";"DrMundo";"jungle";"Sejuani";3
"610";"DrMundo";"jungle";"Skarner";2
"611";"DrMundo";"jungle";"Viego";1
"612";"DrMundo";"jungle";"XinZhao";2
"613";"DrMundo";"jungle";"Zyra";2
"614";"DrMundo";"top";"Aurora";3
"615";"DrMundo";"top";"Jayce";2
"616";"DrMundo";"top";"KSante";1
"617";"DrMundo";"top";"Renekton";2
"618";"DrMundo";"top";"Rumble";1
"619";"DrMundo";"top";"Ryze";1
"620";"DrMundo";"top";"Sett";1
"621";"DrMundo";"top";"Sion";1
"622";"Draven";"bottom";"Aphelios";1
"623";"Draven";"bottom";"Ashe";1
"624";"Draven";"bottom";"Caitlyn";2
"625";"Draven";"bottom";"Corki";3
"626";"Draven";"bottom";"Ezreal";3
"627";"Draven";"bottom";"Jinx";2
"628";"Draven";"bottom";"Kaisa";6
"629";"Draven";"bottom";"Kalista";11
"630";"Draven";"bottom";"KogMaw";1
"631";"Draven";"bottom";"MissFortune";3
"632";"Draven";"bottom";"Tristana";2
"633";"Draven";"bottom";"Varus";3
"634";"Draven";"bottom";"Vayne";1
"635";"Draven";"bottom";"Xayah";2
"636";"Draven";"bottom";"Zeri";1
"637";"Draven";"bottom";"Ziggs";1
"638";"Draven";"top";"Aatrox";1
"639";"Draven";"top";"Jayce";1
"640";"Draven";"top";"Yasuo";1
"641";"Ekko";"mid";"Azir";1
"642";"Ekko";"mid";"Syndra";1
"643";"Elise";"jungle";"Lillia";1
"644";"Elise";"jungle";"MonkeyKing";1
"645";"Elise";"jungle";"Pantheon";1
